ID,CUIs
ROCOv2_2023_train_029809,C0041618
ROCOv2_2023_train_029810,C0040405
ROCOv2_2023_train_029811,C0002978
ROCOv2_2023_train_029812,C0040405
ROCOv2_2023_train_029813,C0040405
ROCOv2_2023_train_029814,C0041618
ROCOv2_2023_train_029815,C0024485
ROCOv2_2023_train_029816,C0024485
ROCOv2_2023_train_029817,C0002978
ROCOv2_2023_train_029818,C0040405
ROCOv2_2023_train_029819,C1306645;C0817096;C1996865
ROCOv2_2023_train_029820,
ROCOv2_2023_train_029821,C0041618
ROCOv2_2023_train_029822,C1306645;C0817096;C1996865
ROCOv2_2023_train_029823,C0040405
ROCOv2_2023_train_029824,C0040405
ROCOv2_2023_train_029825,C1306645;C0037303;C0205129
ROCOv2_2023_train_029826,C0040405
ROCOv2_2023_train_029827,C0040405
ROCOv2_2023_train_029828,C0041618
ROCOv2_2023_train_029829,C0041618
ROCOv2_2023_train_029830,C0041618
ROCOv2_2023_train_029831,C1306645;C0030797;C1999039
ROCOv2_2023_train_029832,C0040405
ROCOv2_2023_train_029833,C0040405
ROCOv2_2023_train_029834,C0040405
ROCOv2_2023_train_029835,C0040405
ROCOv2_2023_train_029836,C0040405
ROCOv2_2023_train_029837,C0040405
ROCOv2_2023_train_029838,C1306645;C1140618;C0205129
ROCOv2_2023_train_029839,C0024485
ROCOv2_2023_train_029840,C0041618
ROCOv2_2023_train_029841,C0041618
ROCOv2_2023_train_029842,C0041618
ROCOv2_2023_train_029843,C0040405
ROCOv2_2023_train_029844,C0040405
ROCOv2_2023_train_029845,C0002978
ROCOv2_2023_train_029846,C0002978
ROCOv2_2023_train_029847,C0002978
ROCOv2_2023_train_029848,C0041618
ROCOv2_2023_train_029849,C0041618
ROCOv2_2023_train_029850,C0041618
ROCOv2_2023_train_029851,C0040405
ROCOv2_2023_train_029852,C0040405
ROCOv2_2023_train_029853,C1306645;C0000726;C1999039
ROCOv2_2023_train_029854,C0041618
ROCOv2_2023_train_029855,C0041618
ROCOv2_2023_train_029856,C0040405
ROCOv2_2023_train_029857,C1306645;C0000726;C1999039
ROCOv2_2023_train_029858,C0002978
ROCOv2_2023_train_029859,C0002978
ROCOv2_2023_train_029860,C0040405
ROCOv2_2023_train_029861,C1306645;C1140618
ROCOv2_2023_train_029862,C0040405
ROCOv2_2023_train_029863,C0040405
ROCOv2_2023_train_029864,C1306645;C0817096;C1999039
ROCOv2_2023_train_029865,C1306645;C0817096;C1996865
ROCOv2_2023_train_029866,C0002978
ROCOv2_2023_train_029867,C0024485
ROCOv2_2023_train_029868,C0024485
ROCOv2_2023_train_029869,C1306645;C0817096;C1996865
ROCOv2_2023_train_029870,C1306645;C1140618;C1999039
ROCOv2_2023_train_029871,C1306645;C1140618;C1999039
ROCOv2_2023_train_029872,C0040405
ROCOv2_2023_train_029873,C0024485
ROCOv2_2023_train_029874,C0024485
ROCOv2_2023_train_029875,C0040405
ROCOv2_2023_train_029876,C1306645;C0000726;C1999039
ROCOv2_2023_train_029877,C0040405
ROCOv2_2023_train_029878,C0041618
ROCOv2_2023_train_029879,C0040405
ROCOv2_2023_train_029880,C0040405
ROCOv2_2023_train_029881,C0040405
ROCOv2_2023_train_029882,C0024485
ROCOv2_2023_train_029883,C0041618
ROCOv2_2023_train_029884,C1306645;C0037303
ROCOv2_2023_train_029885,C1306645;C0037303;C0205129
ROCOv2_2023_train_029886,C0024485
ROCOv2_2023_train_029887,C0024485
ROCOv2_2023_train_029888,C0041618
ROCOv2_2023_train_029889,C1306645;C0817096;C1999039
ROCOv2_2023_train_029890,C0040405
ROCOv2_2023_train_029891,C1306645;C0817096;C1999039
ROCOv2_2023_train_029892,C1306645;C0817096;C1999039
ROCOv2_2023_train_029893,C1306645;C0817096;C1996865
ROCOv2_2023_train_029894,C0040405
ROCOv2_2023_train_029895,C0040405
ROCOv2_2023_train_029896,C1306645;C0817096;C1996865
ROCOv2_2023_train_029897,C1306645;C0817096;C1999039
ROCOv2_2023_train_029898,C0040405
ROCOv2_2023_train_029899,C0040405
ROCOv2_2023_train_029900,C0040405
ROCOv2_2023_train_029901,C0040405
ROCOv2_2023_train_029902,C0040405
ROCOv2_2023_train_029903,C1306645;C0817096;C1996865
ROCOv2_2023_train_029904,C0040405
ROCOv2_2023_train_029905,C0041618
ROCOv2_2023_train_029906,C0041618
ROCOv2_2023_train_029907,C0002978
ROCOv2_2023_train_029908,C0040405
ROCOv2_2023_train_029909,C0041618
ROCOv2_2023_train_029910,C0040405
ROCOv2_2023_train_029911,C0024485
ROCOv2_2023_train_029912,C0024485
ROCOv2_2023_train_029913,C0040405
ROCOv2_2023_train_029914,C0040405
ROCOv2_2023_train_029915,C0040405
ROCOv2_2023_train_029916,C0040405
ROCOv2_2023_train_029917,C1306645;C0000726;C1999039
ROCOv2_2023_train_029918,C0040405
ROCOv2_2023_train_029919,C0040405
ROCOv2_2023_train_029920,C0040405
ROCOv2_2023_train_029921,C0040405
ROCOv2_2023_train_029922,C0024485
ROCOv2_2023_train_029923,C0024485
ROCOv2_2023_train_029924,C1306645;C0023216
ROCOv2_2023_train_029925,C1306645;C0817096;C1996865
ROCOv2_2023_train_029926,C1306645;C0817096;C1999039
ROCOv2_2023_train_029927,C0040405
ROCOv2_2023_train_029928,C0040405
ROCOv2_2023_train_029929,C1306645;C0000726;C1999039
ROCOv2_2023_train_029930,C1306645;C0037949;C0205129
ROCOv2_2023_train_029931,C0024485
ROCOv2_2023_train_029932,C0024485
ROCOv2_2023_train_029933,C0024485
ROCOv2_2023_train_029934,C0024485
ROCOv2_2023_train_029935,C0040405
ROCOv2_2023_train_029936,C0040405
ROCOv2_2023_train_029937,C1306645;C0023216
ROCOv2_2023_train_029938,C1306645;C0023216;C1999039
ROCOv2_2023_train_029939,C1306645;C0037303
ROCOv2_2023_train_029940,C0024485
ROCOv2_2023_train_029941,C0024485
ROCOv2_2023_train_029942,C0024485
ROCOv2_2023_train_029943,C0041618
ROCOv2_2023_train_029944,C0040405
ROCOv2_2023_train_029945,C0024485
ROCOv2_2023_train_029946,C0024485
ROCOv2_2023_train_029947,C0024485
ROCOv2_2023_train_029948,C0024485
ROCOv2_2023_train_029949,C0040405
ROCOv2_2023_train_029950,C0040405
ROCOv2_2023_train_029951,C0040405
ROCOv2_2023_train_029952,C0041618
ROCOv2_2023_train_029953,C0040405
ROCOv2_2023_train_029954,C0040405
ROCOv2_2023_train_029955,C0002978
ROCOv2_2023_train_029956,C0024485
ROCOv2_2023_train_029957,C0024485
ROCOv2_2023_train_029958,C1306645;C0817096;C1996865
ROCOv2_2023_train_029959,C0040405
ROCOv2_2023_train_029960,C1306645;C0000726
ROCOv2_2023_train_029961,C1306645;C0037303;C0205129
ROCOv2_2023_train_029962,C1306645;C0817096;C1996865
ROCOv2_2023_train_029963,C0002978
ROCOv2_2023_train_029964,C0041618
ROCOv2_2023_train_029965,C1306645;C0037949;C0205129
ROCOv2_2023_train_029966,C0024485
ROCOv2_2023_train_029967,C0024485
ROCOv2_2023_train_029968,C0024485
ROCOv2_2023_train_029969,C0024485
ROCOv2_2023_train_029970,C0024485
ROCOv2_2023_train_029971,C0024485
ROCOv2_2023_train_029972,C0024485
ROCOv2_2023_train_029973,C0024485
ROCOv2_2023_train_029974,C0024485
ROCOv2_2023_train_029975,C0024485
ROCOv2_2023_train_029976,C0024485
ROCOv2_2023_train_029977,C0024485
ROCOv2_2023_train_029978,C0040405
ROCOv2_2023_train_029979,
ROCOv2_2023_train_029980,C0024485
ROCOv2_2023_train_029981,C0040405
ROCOv2_2023_train_029982,C0041618
ROCOv2_2023_train_029983,C1306645;C0023216;C1999039
ROCOv2_2023_train_029984,C0024485
ROCOv2_2023_train_029985,C0041618
ROCOv2_2023_train_029986,C1306645;C0000726;C1999039
ROCOv2_2023_train_029987,C0040405
ROCOv2_2023_train_029988,C0024485
ROCOv2_2023_train_029989,
ROCOv2_2023_train_029990,C1306645;C0000726
ROCOv2_2023_train_029991,C0024485
ROCOv2_2023_train_029992,C0024485
ROCOv2_2023_train_029993,C0040405
ROCOv2_2023_train_029994,C0040405
ROCOv2_2023_train_029995,C0040405
ROCOv2_2023_train_029996,C0040405
ROCOv2_2023_train_029997,C0040405
ROCOv2_2023_train_029998,C0024485
ROCOv2_2023_train_029999,C0040405
ROCOv2_2023_train_030000,C1306645;C0037949;C0205129
ROCOv2_2023_train_030001,C1306645;C0817096;C1996865
ROCOv2_2023_train_030002,C0040405
ROCOv2_2023_train_030003,C0041618
ROCOv2_2023_train_030004,C0041618
ROCOv2_2023_train_030005,C0041618
ROCOv2_2023_train_030006,C0040405
ROCOv2_2023_train_030007,C0024485
ROCOv2_2023_train_030008,C0024485
ROCOv2_2023_train_030009,C1306645;C1140618;C1999039
ROCOv2_2023_train_030010,C1306645;C1140618;C1999039
ROCOv2_2023_train_030011,C0024485
ROCOv2_2023_train_030012,C0040405
ROCOv2_2023_train_030013,C0024485
ROCOv2_2023_train_030014,C0040405
ROCOv2_2023_train_030015,C1306645;C1140618;C1996865
ROCOv2_2023_train_030016,C0024485
ROCOv2_2023_train_030017,C0040405
ROCOv2_2023_train_030018,C1306645;C1140618;C1996865
ROCOv2_2023_train_030019,C0024485
ROCOv2_2023_train_030020,C0040405
ROCOv2_2023_train_030021,C0041618
ROCOv2_2023_train_030022,C1306645;C0000726;C1999039
ROCOv2_2023_train_030023,C1306645;C0000726;C1999039
ROCOv2_2023_train_030024,C0024485
ROCOv2_2023_train_030025,
ROCOv2_2023_train_030026,C0040405
ROCOv2_2023_train_030027,
ROCOv2_2023_train_030028,C0024485
ROCOv2_2023_train_030029,C0041618
ROCOv2_2023_train_030030,C0041618
ROCOv2_2023_train_030031,C0040405
ROCOv2_2023_train_030032,C0041618
ROCOv2_2023_train_030033,C0040405
ROCOv2_2023_train_030034,C0040405
ROCOv2_2023_train_030035,C0040405
ROCOv2_2023_train_030036,C0041618
ROCOv2_2023_train_030037,C0024485
ROCOv2_2023_train_030038,C0040405
ROCOv2_2023_train_030039,C1306645;C0030797
ROCOv2_2023_train_030040,C1306645;C0817096;C1996865
ROCOv2_2023_train_030041,C0041618
ROCOv2_2023_train_030042,C0041618
ROCOv2_2023_train_030043,C1306645;C0037949;C1999039
ROCOv2_2023_train_030044,C1306645;C0030797;C1999039
ROCOv2_2023_train_030045,C1306645;C0023216;C1999039
ROCOv2_2023_train_030046,C0040405
ROCOv2_2023_train_030047,C0040405
ROCOv2_2023_train_030048,C0024485
ROCOv2_2023_train_030049,C0024485
ROCOv2_2023_train_030050,C0024485
ROCOv2_2023_train_030051,C1306645;C0037303
ROCOv2_2023_train_030052,C0041618
ROCOv2_2023_train_030053,C0041618
ROCOv2_2023_train_030054,C0041618
ROCOv2_2023_train_030055,C0041618
ROCOv2_2023_train_030056,C0041618
ROCOv2_2023_train_030057,C1306645;C0817096;C1996865
ROCOv2_2023_train_030058,C0040405
ROCOv2_2023_train_030059,C0040405
ROCOv2_2023_train_030060,
ROCOv2_2023_train_030061,C0024485
ROCOv2_2023_train_030062,C0024485
ROCOv2_2023_train_030063,C1306645;C0817096;C1996865
ROCOv2_2023_train_030064,C1306645;C0817096
ROCOv2_2023_train_030065,C0040405
ROCOv2_2023_train_030066,C0040405
ROCOv2_2023_train_030067,C0040405
ROCOv2_2023_train_030068,C0040405
ROCOv2_2023_train_030069,
ROCOv2_2023_train_030070,C0024485
ROCOv2_2023_train_030071,C1306645;C0817096;C1996865
ROCOv2_2023_train_030072,C0040405
ROCOv2_2023_train_030073,C0040405
ROCOv2_2023_train_030074,C0040405
ROCOv2_2023_train_030075,C0040405
ROCOv2_2023_train_030076,C0040405
ROCOv2_2023_train_030077,C0040405
ROCOv2_2023_train_030078,C1306645;C0817096;C1996865
ROCOv2_2023_train_030079,C0040405
ROCOv2_2023_train_030080,C0040405
ROCOv2_2023_train_030081,C0040405
ROCOv2_2023_train_030082,C0024485
ROCOv2_2023_train_030083,C1306645;C0037949;C0205129
ROCOv2_2023_train_030084,C0040405
ROCOv2_2023_train_030085,C0041618
ROCOv2_2023_train_030086,C1306645;C0037303
ROCOv2_2023_train_030087,C0041618
ROCOv2_2023_train_030088,C0024485
ROCOv2_2023_train_030089,C0040405
ROCOv2_2023_train_030090,C0040405
ROCOv2_2023_train_030091,C0040405
ROCOv2_2023_train_030092,C1306645;C0000726;C1999039
ROCOv2_2023_train_030093,C1306645;C0030797;C1999039
ROCOv2_2023_train_030094,C0024485
ROCOv2_2023_train_030095,C0040405
ROCOv2_2023_train_030096,C0040405
ROCOv2_2023_train_030097,C0040405
ROCOv2_2023_train_030098,C0040405
ROCOv2_2023_train_030099,C1306645;C0037949;C1996865
ROCOv2_2023_train_030100,C0040405
ROCOv2_2023_train_030101,C0040405
ROCOv2_2023_train_030102,C0040405
ROCOv2_2023_train_030103,C0024485
ROCOv2_2023_train_030104,C0024485
ROCOv2_2023_train_030105,C0041618
ROCOv2_2023_train_030106,C0024485
ROCOv2_2023_train_030107,C0040405
ROCOv2_2023_train_030108,C0040405
ROCOv2_2023_train_030109,C0040405
ROCOv2_2023_train_030110,C0040405
ROCOv2_2023_train_030111,C0002978
ROCOv2_2023_train_030112,C1306645;C0817096;C1996865
ROCOv2_2023_train_030113,C0040405
ROCOv2_2023_train_030114,C0040405
ROCOv2_2023_train_030115,C0040405
ROCOv2_2023_train_030116,C0040405
ROCOv2_2023_train_030117,C1306645;C0037303
ROCOv2_2023_train_030118,C0040405
ROCOv2_2023_train_030119,C0002978
ROCOv2_2023_train_030120,C0024485
ROCOv2_2023_train_030121,C0024485
ROCOv2_2023_train_030122,C0040405
ROCOv2_2023_train_030123,C1306645;C0023216;C1999039
ROCOv2_2023_train_030124,C0024485
ROCOv2_2023_train_030125,C1306645;C0030797;C1999039
ROCOv2_2023_train_030126,C1306645;C0817096;C1999039
ROCOv2_2023_train_030127,C1306645;C0000726;C1999039
ROCOv2_2023_train_030128,C0024485
ROCOv2_2023_train_030129,C0040405
ROCOv2_2023_train_030130,
ROCOv2_2023_train_030131,
ROCOv2_2023_train_030132,C0024485
ROCOv2_2023_train_030133,C0024485
ROCOv2_2023_train_030134,C1306645;C0023216;C0205129
ROCOv2_2023_train_030135,C0002978
ROCOv2_2023_train_030136,C0041618
ROCOv2_2023_train_030137,C0041618
ROCOv2_2023_train_030138,C0024485
ROCOv2_2023_train_030139,C0040405
ROCOv2_2023_train_030140,C0040405
ROCOv2_2023_train_030141,C1306645;C0817096;C1996865
ROCOv2_2023_train_030142,C0002978
ROCOv2_2023_train_030143,C0002978
ROCOv2_2023_train_030144,C0024485
ROCOv2_2023_train_030145,C1306645;C0817096;C1996865
ROCOv2_2023_train_030146,C0040405
ROCOv2_2023_train_030147,C0041618
ROCOv2_2023_train_030148,C1306645;C1140618;C1999039
ROCOv2_2023_train_030149,C1306645;C0023216;C0205129
ROCOv2_2023_train_030150,C1306645;C1140618;C1999039
ROCOv2_2023_train_030151,C1306645;C1140618;C0205106
ROCOv2_2023_train_030152,C1306645;C0030797;C1999039
ROCOv2_2023_train_030153,C1306645;C0023216;C1999039
ROCOv2_2023_train_030154,C1306645;C0037303;C0205129
ROCOv2_2023_train_030155,C1306645;C0817096;C1996865
ROCOv2_2023_train_030156,C0040405
ROCOv2_2023_train_030157,C0024485
ROCOv2_2023_train_030158,C0040405
ROCOv2_2023_train_030159,C1306645;C0817096;C1999039
ROCOv2_2023_train_030160,C1306645;C0037303;C0205129
ROCOv2_2023_train_030161,C0024485
ROCOv2_2023_train_030162,C1306645;C0000726;C1999039
ROCOv2_2023_train_030163,C1306645;C0000726;C1999039
ROCOv2_2023_train_030164,C1306645;C0030797;C1999039
ROCOv2_2023_train_030165,C1306645;C0023216;C1999039
ROCOv2_2023_train_030166,C0040405
ROCOv2_2023_train_030167,C0024485
ROCOv2_2023_train_030168,C1306645;C1140618;C1999039
ROCOv2_2023_train_030169,C1306645;C1140618;C1999039
ROCOv2_2023_train_030170,C0040405
ROCOv2_2023_train_030171,C0040405
ROCOv2_2023_train_030172,C0024485
ROCOv2_2023_train_030173,C0040405
ROCOv2_2023_train_030174,C1306645;C0037303
ROCOv2_2023_train_030175,C1306645;C0037303
ROCOv2_2023_train_030176,C1306645;C0037303
ROCOv2_2023_train_030177,C0040405
ROCOv2_2023_train_030178,C0040405
ROCOv2_2023_train_030179,C1306645;C0030797;C1999039
ROCOv2_2023_train_030180,C1306645;C0037949;C1999039
ROCOv2_2023_train_030181,C0002978
ROCOv2_2023_train_030182,C1306645;C0023216;C1999039
ROCOv2_2023_train_030183,C1306645;C0030797;C1999039
ROCOv2_2023_train_030184,C0040405
ROCOv2_2023_train_030185,C0040405
ROCOv2_2023_train_030186,C0040405
ROCOv2_2023_train_030187,C1306645;C0030797
ROCOv2_2023_train_030188,C0040405
ROCOv2_2023_train_030189,C1306645;C1140618;C1999039
ROCOv2_2023_train_030190,C1306645;C1140618;C1999039
ROCOv2_2023_train_030191,C0040405
ROCOv2_2023_train_030192,C0024485
ROCOv2_2023_train_030193,C0024485
ROCOv2_2023_train_030194,C0024485
ROCOv2_2023_train_030195,C0024485
ROCOv2_2023_train_030196,C0041618
ROCOv2_2023_train_030197,C0024485
ROCOv2_2023_train_030198,C1306645;C0817096;C1996865
ROCOv2_2023_train_030199,
ROCOv2_2023_train_030200,C1306645;C0817096;C1996865
ROCOv2_2023_train_030201,C0024485
ROCOv2_2023_train_030202,C0024485
ROCOv2_2023_train_030203,C0024485
ROCOv2_2023_train_030204,C0024485
ROCOv2_2023_train_030205,C0040405
ROCOv2_2023_train_030206,C1306645;C1140618;C1999039
ROCOv2_2023_train_030207,C1306645;C0817096;C1996865
ROCOv2_2023_train_030208,C0041618
ROCOv2_2023_train_030209,C0040405
ROCOv2_2023_train_030210,C0024485
ROCOv2_2023_train_030211,C0024485
ROCOv2_2023_train_030212,C0040405
ROCOv2_2023_train_030213,C1306645;C1140618;C1999039
ROCOv2_2023_train_030214,C1306645;C0023216;C1999039
ROCOv2_2023_train_030215,C1306645;C0817096;C1996865
ROCOv2_2023_train_030216,C0040405
ROCOv2_2023_train_030217,C0040405
ROCOv2_2023_train_030218,C0040405
ROCOv2_2023_train_030219,C1306645;C0023216;C1999039
ROCOv2_2023_train_030220,C0002978
ROCOv2_2023_train_030221,C1306645;C0817096;C1996865
ROCOv2_2023_train_030222,C1306645;C0817096;C1996865
ROCOv2_2023_train_030223,C0040405
ROCOv2_2023_train_030224,C0040405
ROCOv2_2023_train_030225,C0024485
ROCOv2_2023_train_030226,C0041618
ROCOv2_2023_train_030227,C0024485
ROCOv2_2023_train_030228,C0040405
ROCOv2_2023_train_030229,C0040405
ROCOv2_2023_train_030230,C1306645;C0023216;C0205129
ROCOv2_2023_train_030231,C0040405
ROCOv2_2023_train_030232,C0041618
ROCOv2_2023_train_030233,C0040405
ROCOv2_2023_train_030234,C1306645;C0023216;C1999039
ROCOv2_2023_train_030235,C1306645;C0023216;C1999039
ROCOv2_2023_train_030236,C0024485
ROCOv2_2023_train_030237,C1306645;C0023216;C1999039
ROCOv2_2023_train_030238,C0024485
ROCOv2_2023_train_030239,C0024485
ROCOv2_2023_train_030240,C0024485
ROCOv2_2023_train_030241,C0040405
ROCOv2_2023_train_030242,C0024485
ROCOv2_2023_train_030243,C0040405
ROCOv2_2023_train_030244,C0041618
ROCOv2_2023_train_030245,C0040405
ROCOv2_2023_train_030246,C0002978
ROCOv2_2023_train_030247,C0024485
ROCOv2_2023_train_030248,C1306645;C0023216;C1999039
ROCOv2_2023_train_030249,C1306645;C0037303;C0205129
ROCOv2_2023_train_030250,C0024485
ROCOv2_2023_train_030251,C1306645;C0030797;C1999039
ROCOv2_2023_train_030252,C0040405
ROCOv2_2023_train_030253,C1306645;C0037303
ROCOv2_2023_train_030254,C0041618
ROCOv2_2023_train_030255,C1306645;C0030797
ROCOv2_2023_train_030256,C0040405
ROCOv2_2023_train_030257,C0040405
ROCOv2_2023_train_030258,C0040405
ROCOv2_2023_train_030259,C0040405
ROCOv2_2023_train_030260,C0040405
ROCOv2_2023_train_030261,C1306645;C0817096;C1996865
ROCOv2_2023_train_030262,C1306645;C0205129
ROCOv2_2023_train_030263,C1306645;C0030797;C1999039
ROCOv2_2023_train_030264,C0040405
ROCOv2_2023_train_030265,C1306645;C0030797;C1999039
ROCOv2_2023_train_030266,C0040405
ROCOv2_2023_train_030267,C1306645;C0817096;C1996865
ROCOv2_2023_train_030268,C1306645;C0817096;C1999039
ROCOv2_2023_train_030269,C0041618
ROCOv2_2023_train_030270,C1306645;C0817096;C1996865
ROCOv2_2023_train_030271,C0002978
ROCOv2_2023_train_030272,C0002978
ROCOv2_2023_train_030273,C0002978
ROCOv2_2023_train_030274,C0041618
ROCOv2_2023_train_030275,C0041618
ROCOv2_2023_train_030276,C0002978
ROCOv2_2023_train_030277,C0002978
ROCOv2_2023_train_030278,C0002978
ROCOv2_2023_train_030279,C0002978
ROCOv2_2023_train_030280,C0041618
ROCOv2_2023_train_030281,C0040405
ROCOv2_2023_train_030282,C0040405
ROCOv2_2023_train_030283,C0040405
ROCOv2_2023_train_030284,C1306645;C0037303
ROCOv2_2023_train_030285,C1306645;C0037303
ROCOv2_2023_train_030286,C0024485
ROCOv2_2023_train_030287,C0002978
ROCOv2_2023_train_030288,C0002978
ROCOv2_2023_train_030289,C0040405
ROCOv2_2023_train_030290,C0041618
ROCOv2_2023_train_030291,C0041618
ROCOv2_2023_train_030292,C0041618
ROCOv2_2023_train_030293,C0041618
ROCOv2_2023_train_030294,C0041618
ROCOv2_2023_train_030295,C1306645;C0817096;C1996865
ROCOv2_2023_train_030296,C0040405
ROCOv2_2023_train_030297,C1306645;C0037303
ROCOv2_2023_train_030298,C0041618
ROCOv2_2023_train_030299,C1306645;C0037303
ROCOv2_2023_train_030300,C1306645;C0037303
ROCOv2_2023_train_030301,C0002978
ROCOv2_2023_train_030302,
ROCOv2_2023_train_030303,C0040405
ROCOv2_2023_train_030304,C0024485
ROCOv2_2023_train_030305,C0040405
ROCOv2_2023_train_030306,C0040405
ROCOv2_2023_train_030307,C0040405
ROCOv2_2023_train_030308,C0024485
ROCOv2_2023_train_030309,C1306645;C0023216;C1999039
ROCOv2_2023_train_030310,C1306645;C0023216;C1999039
ROCOv2_2023_train_030311,C1306645;C0023216;C1999039
ROCOv2_2023_train_030312,C0024485
ROCOv2_2023_train_030313,C0024485
ROCOv2_2023_train_030314,C0024485
ROCOv2_2023_train_030315,C1306645;C0817096;C1996865
ROCOv2_2023_train_030316,C1306645;C0817096;C1996865
ROCOv2_2023_train_030317,C1306645;C0817096;C1996865
ROCOv2_2023_train_030318,C1306645;C0817096;C1996865
ROCOv2_2023_train_030319,C0040405
ROCOv2_2023_train_030320,C0040405
ROCOv2_2023_train_030321,C0040405
ROCOv2_2023_train_030322,C0040405
ROCOv2_2023_train_030323,C0041618
ROCOv2_2023_train_030324,C1306645;C0030797;C1999039
ROCOv2_2023_train_030325,C1306645;C0000726
ROCOv2_2023_train_030326,C0040405
ROCOv2_2023_train_030327,C1306645;C0037303
ROCOv2_2023_train_030328,C1306645;C0037303;C1996865
ROCOv2_2023_train_030329,C0041618
